# of variables,1,Sweep points,201,Parametric points,1,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,R_on
1.200000E+0,-4.000000E+0,0.000000E+0,1.404983E-11,-5.983591E-13,-5.522013E-13,4.469096E+0,2.341638E-10,-9.972652E-12,-1.405417E+9
1.250000E+0,-4.000000E+0,0.000000E+0,1.456946E-11,-5.708098E-13,-5.616307E-13,4.540067E+0,2.428244E-10,-9.513497E-12,5.773296E+9
1.300000E+0,-4.000000E+0,0.000000E+0,1.529794E-11,-5.672812E-13,-5.722285E-13,4.610429E+0,2.549656E-10,-9.454687E-12,4.118185E+9
1.350000E+0,-4.000000E+0,0.000000E+0,1.571072E-11,-5.862594E-13,-5.729556E-13,4.681452E+0,2.618454E-10,-9.770990E-12,7.267686E+9
1.400000E+0,-4.000000E+0,0.000000E+0,1.590095E-11,-5.955100E-13,-5.728007E-13,4.753009E+0,2.650158E-10,-9.925167E-12,1.577112E+10
1.450000E+0,-4.000000E+0,0.000000E+0,1.607300E-11,-5.747199E-13,-5.463004E-13,4.824021E+0,2.678833E-10,-9.578665E-12,1.743628E+10
1.500000E+0,-4.000000E+0,0.000000E+0,1.613519E-11,-5.683422E-13,-5.462289E-13,4.896805E+0,2.689199E-10,-9.472370E-12,4.823805E+10
1.550000E+0,-4.000000E+0,0.000000E+0,1.610122E-11,-5.709290E-13,-5.851865E-13,4.967707E+0,2.683536E-10,-9.515484E-12,-8.830137E+10
1.600000E+0,-4.000000E+0,0.000000E+0,1.623570E-11,-5.797625E-13,-6.314635E-13,5.040866E+0,2.705949E-10,-9.662708E-12,2.230828E+10
1.650000E+0,-4.000000E+0,0.000000E+0,1.621102E-11,-5.963206E-13,-6.050706E-13,5.112867E+0,2.701837E-10,-9.938677E-12,-1.215734E+11
1.700000E+0,-4.000000E+0,0.000000E+0,1.618764E-11,-5.848169E-13,-5.518675E-13,5.184091E+0,2.697941E-10,-9.746949E-12,-1.283401E+11
1.750000E+0,-4.000000E+0,0.000000E+0,1.631221E-11,-5.535841E-13,-5.341530E-13,5.255600E+0,2.718701E-10,-9.226401E-12,2.408443E+10
1.800000E+0,-4.000000E+0,0.000000E+0,1.637511E-11,-5.361199E-13,-5.633593E-13,5.327290E+0,2.729186E-10,-8.935332E-12,4.768999E+10
