# of variables,1,Sweep points,201,Parametric points,1,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,R_on
0.000000E+0,3.000000E+0,0.000000E+0,4.103577E-6,1.687837E-12,-4.118314E-6,1.924366E+0,6.839295E-5,2.813061E-11,-7.310695E+2
5.000000E-2,3.000000E+0,0.000000E+0,-6.998111E-6,1.152217E-12,-1.212391E-3,2.176678E+0,-1.166352E-4,1.920362E-11,-2.702292E+2
1.000000E-1,3.000000E+0,0.000000E+0,2.416135E-3,3.592491E-13,-2.404389E-3,2.434929E+0,4.026892E-2,5.987485E-12,1.238067E+0
1.500000E-1,3.000000E+0,0.000000E+0,3.623656E-3,1.571178E-13,-3.623781E-3,2.505532E+0,6.039427E-2,2.618631E-12,2.484429E+0
2.000000E-1,3.000000E+0,0.000000E+0,4.820139E-3,1.341343E-13,-4.820305E-3,2.628938E+0,8.033565E-2,2.235572E-12,2.507348E+0
2.500000E-1,3.000000E+0,0.000000E+0,6.025958E-3,9.763241E-14,-6.026099E-3,2.700740E+0,1.004326E-1,1.627207E-12,2.487936E+0
3.000000E-1,3.000000E+0,0.000000E+0,7.222412E-3,5.304814E-14,-7.222618E-3,2.772101E+0,1.203735E-1,8.841356E-13,2.507410E+0
3.500000E-1,3.000000E+0,0.000000E+0,8.412767E-3,3.162622E-14,-8.413042E-3,2.842906E+0,1.402128E-1,5.271037E-13,2.520255E+0
4.000000E-1,3.000000E+0,0.000000E+0,9.599278E-3,1.988411E-14,-9.599566E-3,2.922379E+0,1.599880E-1,3.314018E-13,2.528423E+0
4.500000E-1,3.000000E+0,0.000000E+0,1.078041E-2,2.332926E-14,-1.078115E-2,3.074764E+0,1.796734E-1,3.888210E-13,2.539944E+0
5.000000E-1,3.000000E+0,0.000000E+0,1.195059E-2,-9.119511E-15,-1.195145E-2,3.147371E+0,1.991765E-1,-1.519918E-13,2.563702E+0
5.500000E-1,3.000000E+0,0.000000E+0,1.311685E-2,-1.746416E-14,-1.311772E-2,3.218357E+0,2.186141E-1,-2.910693E-13,2.572325E+0
6.000000E-1,3.000000E+0,0.000000E+0,1.427662E-2,-8.344650E-17,-1.427752E-2,3.296150E+0,2.379437E-1,-1.390775E-15,2.586708E+0
6.500000E-1,3.000000E+0,0.000000E+0,1.541504E-2,-3.129244E-14,-1.541594E-2,3.367927E+0,2.569173E-1,-5.215407E-13,2.635247E+0
7.000000E-1,3.000000E+0,0.000000E+0,1.655306E-2,-5.795956E-14,-1.655394E-2,3.445790E+0,2.758843E-1,-9.659926E-13,2.636157E+0
7.500000E-1,3.000000E+0,0.000000E+0,1.767895E-2,-5.536080E-14,-1.767989E-2,3.516634E+0,2.946492E-1,-9.226799E-13,2.664548E+0
8.000000E-1,3.000000E+0,0.000000E+0,1.878755E-2,-4.539490E-14,-1.878847E-2,3.598410E+0,3.131259E-1,-7.565816E-13,2.706116E+0
8.500000E-1,3.000000E+0,0.000000E+0,1.988653E-2,-5.552769E-14,-1.988758E-2,3.673486E+0,3.314422E-1,-9.254615E-13,2.729810E+0
9.000000E-1,3.000000E+0,0.000000E+0,2.097689E-2,-7.065535E-14,-2.097797E-2,3.744542E+0,3.496148E-1,-1.177589E-12,2.751383E+0
9.500000E-1,3.000000E+0,0.000000E+0,2.204351E-2,-8.941889E-14,-2.204453E-2,3.815316E+0,3.673919E-1,-1.490315E-12,2.812610E+0
1.000000E+0,3.000000E+0,0.000000E+0,2.310544E-2,-8.572340E-14,-2.310647E-2,3.890174E+0,3.850907E-1,-1.428723E-12,2.825052E+0
1.050000E+0,3.000000E+0,0.000000E+0,2.414914E-2,-8.287430E-14,-2.415022E-2,3.968854E+0,4.024857E-1,-1.381238E-12,2.874385E+0
1.100000E+0,3.000000E+0,0.000000E+0,2.517378E-2,-7.109642E-14,-2.517490E-2,4.038467E+0,4.195631E-1,-1.184940E-12,2.927860E+0
1.150000E+0,3.000000E+0,0.000000E+0,2.618754E-2,-9.173155E-14,-2.618868E-2,-5.586921E+1,4.364590E-1,-1.528859E-12,2.959293E+0
1.200000E+0,3.000000E+0,0.000000E+0,2.718969E-2,-8.628368E-14,-2.719085E-2,-5.579939E+1,4.531614E-1,-1.438061E-12,2.993576E+0
1.250000E+0,3.000000E+0,0.000000E+0,2.816519E-2,-1.020193E-13,-2.816633E-2,-5.569989E+1,4.694198E-1,-1.700322E-12,3.075343E+0
1.300000E+0,3.000000E+0,0.000000E+0,2.913358E-2,-8.287430E-14,-2.913477E-2,-5.562938E+1,4.855597E-1,-1.381238E-12,3.097904E+0
1.350000E+0,3.000000E+0,0.000000E+0,3.008308E-2,-8.250475E-14,-3.008434E-2,-5.555911E+1,5.013847E-1,-1.375079E-12,3.159551E+0
1.400000E+0,3.000000E+0,0.000000E+0,3.101042E-2,-7.990598E-14,-3.101170E-2,-5.544858E+1,5.168404E-1,-1.331766E-12,3.235059E+0
1.450000E+0,3.000000E+0,0.000000E+0,3.192917E-2,-9.808541E-14,-3.193045E-2,-5.537776E+1,5.321529E-1,-1.634757E-12,3.265314E+0
1.500000E+0,3.000000E+0,0.000000E+0,3.282707E-2,-1.145005E-13,-3.282832E-2,-5.530521E+1,5.471178E-1,-1.908342E-12,3.341146E+0
1.550000E+0,3.000000E+0,0.000000E+0,3.370474E-2,-1.029015E-13,-3.370600E-2,-5.522209E+1,5.617456E-1,-1.715024E-12,3.418152E+0
1.600000E+0,3.000000E+0,0.000000E+0,3.456854E-2,-7.083416E-14,-3.456991E-2,-5.514881E+1,5.761423E-1,-1.180569E-12,3.473019E+0
