# of variables,1,Sweep points,201,Parametric points,1,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,R_on
0.000000E+0,6.000000E+0,0.000000E+0,1.987751E-7,2.377787E-10,-1.983347E-7,1.912245E+0,3.312918E-6,3.962978E-9,-1.509244E+4
5.000000E-2,6.000000E+0,0.000000E+0,-6.420195E-7,2.356469E-10,-1.218855E-3,2.216384E+0,-1.070033E-5,3.927449E-9,-3.568053E+3
1.000000E-1,6.000000E+0,0.000000E+0,2.432432E-3,2.309675E-10,-2.423968E-3,2.529349E+0,4.054053E-2,3.849458E-9,1.233008E+0
1.500000E-1,6.000000E+0,0.000000E+0,3.650688E-3,2.271372E-10,-3.650867E-3,2.599400E+0,6.084480E-2,3.785620E-9,2.462537E+0
2.000000E-1,6.000000E+0,0.000000E+0,4.860135E-3,2.247156E-10,-4.860294E-3,2.677162E+0,8.100225E-2,3.745260E-9,2.480472E+0
2.500000E-1,6.000000E+0,0.000000E+0,6.069882E-3,2.219665E-10,-6.070152E-3,2.769246E+0,1.011647E-1,3.699442E-9,2.479858E+0
3.000000E-1,6.000000E+0,0.000000E+0,7.280140E-3,2.188760E-10,-7.280414E-3,2.842762E+0,1.213357E-1,3.647933E-9,2.478811E+0
3.500000E-1,6.000000E+0,0.000000E+0,8.476374E-3,2.160320E-10,-8.476708E-3,2.911997E+0,1.412729E-1,3.600534E-9,2.507870E+0
4.000000E-1,6.000000E+0,0.000000E+0,9.675813E-3,2.127597E-10,-9.676233E-3,3.028724E+0,1.612635E-1,3.545995E-9,2.501169E+0
4.500000E-1,6.000000E+0,0.000000E+0,1.086963E-2,2.097697E-10,-1.087079E-2,3.164155E+0,1.811606E-1,3.496162E-9,2.512939E+0
5.000000E-1,6.000000E+0,0.000000E+0,1.205109E-2,2.064741E-10,-1.205223E-2,3.234426E+0,2.008516E-1,3.441234E-9,2.539233E+0
5.500000E-1,6.000000E+0,0.000000E+0,1.323485E-2,2.039831E-10,-1.323612E-2,3.305358E+0,2.205809E-1,3.399718E-9,2.534297E+0
6.000000E-1,6.000000E+0,0.000000E+0,1.440839E-2,2.013230E-10,-1.440963E-2,3.385145E+0,2.401398E-1,3.355384E-9,2.556384E+0
6.500000E-1,6.000000E+0,0.000000E+0,1.556690E-2,1.987605E-10,-1.556821E-2,3.474288E+0,2.594483E-1,3.312675E-9,2.589530E+0
7.000000E-1,6.000000E+0,0.000000E+0,1.672201E-2,1.959338E-10,-1.672335E-2,3.546966E+0,2.787002E-1,3.265564E-9,2.597145E+0
7.500000E-1,6.000000E+0,0.000000E+0,1.787156E-2,1.934384E-10,-1.787289E-2,3.616661E+0,2.978593E-1,3.223973E-9,2.609725E+0
8.000000E-1,6.000000E+0,0.000000E+0,1.900323E-2,1.908853E-10,-1.900458E-2,3.694598E+0,3.167204E-1,3.181422E-9,2.650957E+0
8.500000E-1,6.000000E+0,0.000000E+0,2.012982E-2,1.885364E-10,-2.013136E-2,3.764782E+0,3.354971E-1,3.142273E-9,2.662883E+0
9.000000E-1,6.000000E+0,0.000000E+0,2.124682E-2,1.861833E-10,-2.124840E-2,3.846206E+0,3.541136E-1,3.103056E-9,2.685787E+0
9.500000E-1,6.000000E+0,0.000000E+0,2.234712E-2,1.837213E-10,-2.234867E-2,3.917011E+0,3.724519E-1,3.062022E-9,2.726525E+0
1.000000E+0,6.000000E+0,0.000000E+0,2.343912E-2,1.812693E-10,-2.344072E-2,4.015066E+0,3.906520E-1,3.021155E-9,2.747239E+0
1.050000E+0,6.000000E+0,0.000000E+0,2.451849E-2,1.791658E-10,-2.452011E-2,4.086672E+0,4.086415E-1,2.986097E-9,2.779406E+0
1.100000E+0,6.000000E+0,0.000000E+0,2.558239E-2,1.771045E-10,-2.558409E-2,4.157504E+0,4.263731E-1,2.951741E-9,2.819824E+0
1.150000E+0,6.000000E+0,0.000000E+0,2.663622E-2,1.750555E-10,-2.663795E-2,4.228664E+0,4.439370E-1,2.917592E-9,2.846752E+0
1.200000E+0,6.000000E+0,0.000000E+0,2.767837E-2,1.729662E-10,-2.768016E-2,4.306455E+0,4.613062E-1,2.882771E-9,2.878659E+0
1.250000E+0,6.000000E+0,0.000000E+0,2.869741E-2,1.707962E-10,-2.869917E-2,4.426399E+0,4.782901E-1,2.846603E-9,2.943958E+0
1.300000E+0,6.000000E+0,0.000000E+0,2.971286E-2,1.689224E-10,-2.971456E-2,4.497042E+0,4.952143E-1,2.815374E-9,2.954358E+0
1.350000E+0,6.000000E+0,0.000000E+0,3.070966E-2,1.671313E-10,-3.071137E-2,4.567413E+0,5.118277E-1,2.785522E-9,3.009619E+0
1.400000E+0,6.000000E+0,0.000000E+0,3.168618E-2,1.651250E-10,-3.168805E-2,4.673095E+0,5.281029E-1,2.752084E-9,3.072146E+0
1.450000E+0,6.000000E+0,0.000000E+0,3.265559E-2,1.634613E-10,-3.265754E-2,4.743359E+0,5.442598E-1,2.724355E-9,3.094666E+0
1.500000E+0,6.000000E+0,0.000000E+0,3.360850E-2,1.617821E-10,-3.361037E-2,4.814690E+0,5.601416E-1,2.696369E-9,3.148249E+0
1.550000E+0,6.000000E+0,0.000000E+0,3.454144E-2,1.600419E-10,-3.454334E-2,4.885454E+0,5.756907E-1,2.667365E-9,3.215630E+0
1.600000E+0,6.000000E+0,0.000000E+0,3.546178E-2,1.582800E-10,-3.546370E-2,4.989786E+0,5.910297E-1,2.638000E-9,3.259650E+0
1.650000E+0,6.000000E+0,0.000000E+0,3.636966E-2,1.567182E-10,-3.637167E-2,5.062197E+0,6.061610E-1,2.611971E-9,3.304417E+0
1.700000E+0,6.000000E+0,0.000000E+0,3.725369E-2,1.551573E-10,-3.725563E-2,5.134066E+0,6.208948E-1,2.585955E-9,3.393550E+0
1.750000E+0,6.000000E+0,0.000000E+0,3.812860E-2,1.535884E-10,-3.813056E-2,5.204359E+0,6.354767E-1,2.559807E-9,3.428908E+0
1.800000E+0,6.000000E+0,0.000000E+0,3.898723E-2,1.520720E-10,-3.898922E-2,5.274565E+0,6.497872E-1,2.534533E-9,3.493949E+0
1.850000E+0,6.000000E+0,0.000000E+0,3.982275E-2,1.504924E-10,-3.982483E-2,5.375126E+0,6.637124E-1,2.508207E-9,3.590597E+0
