# of variables,1,Sweep points,201,Parametric points,1,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,R_on
3.650000E+0,-2.000000E+0,0.000000E+0,1.933060E-3,-4.843116E-13,-1.933035E-3,-5.258991E+1,3.221766E-2,-8.071860E-12,-4.353228E+2
3.700000E+0,-2.000000E+0,0.000000E+0,1.926527E-3,-4.641056E-13,-1.926482E-3,-5.251615E+1,3.210878E-2,-7.735093E-12,-4.592320E+2
3.750000E+0,-2.000000E+0,0.000000E+0,1.918020E-3,-5.216837E-13,-1.917939E-3,-5.244284E+1,3.196700E-2,-8.694729E-12,-3.526584E+2
3.800000E+0,-2.000000E+0,0.000000E+0,1.911607E-3,-4.961133E-13,-1.911572E-3,-5.237161E+1,3.186011E-2,-8.268555E-12,-4.677679E+2
3.850000E+0,-2.000000E+0,0.000000E+0,1.905187E-3,-4.921079E-13,-1.905184E-3,-5.230223E+1,3.175312E-2,-8.201798E-12,-4.673353E+2
3.900000E+0,-2.000000E+0,0.000000E+0,1.899949E-3,-5.006075E-13,-1.899979E-3,-5.223120E+1,3.166582E-2,-8.343458E-12,-5.727259E+2
3.950000E+0,-2.000000E+0,0.000000E+0,1.894766E-3,-5.225897E-13,-1.894727E-3,-5.216052E+1,3.157943E-2,-8.709828E-12,-5.787846E+2
4.000000E+0,-2.000000E+0,0.000000E+0,1.887714E-3,-4.870057E-13,-1.887634E-3,-5.208802E+1,3.146189E-2,-8.116762E-12,-4.253917E+2
4.050000E+0,-2.000000E+0,0.000000E+0,1.883199E-3,-4.788160E-13,-1.883075E-3,-5.201695E+1,3.138665E-2,-7.980267E-12,-6.645299E+2
4.100000E+0,-2.000000E+0,0.000000E+0,1.876165E-3,-5.246282E-13,-1.876033E-3,-5.194334E+1,3.126941E-2,-8.743803E-12,-4.264617E+2
4.150000E+0,-2.000000E+0,0.000000E+0,1.871530E-3,-5.120754E-13,-1.871502E-3,-5.187078E+1,3.119216E-2,-8.534590E-12,-6.472711E+2
4.200000E+0,-2.000000E+0,0.000000E+0,1.865072E-3,-4.736543E-13,-1.865082E-3,-5.179613E+1,3.108454E-2,-7.894238E-12,-4.645719E+2
4.250000E+0,-2.000000E+0,0.000000E+0,1.858517E-3,-4.876256E-13,-1.858497E-3,-5.172414E+1,3.097528E-2,-8.127094E-12,-4.576498E+2
4.300000E+0,-2.000000E+0,0.000000E+0,1.852236E-3,-4.908323E-13,-1.852210E-3,-5.165357E+1,3.087060E-2,-8.180538E-12,-4.776166E+2
4.350000E+0,-2.000000E+0,0.000000E+0,1.846249E-3,-4.589915E-13,-1.846230E-3,-5.158075E+1,3.077082E-2,-7.649859E-12,-5.011143E+2
4.400000E+0,-2.000000E+0,0.000000E+0,1.840774E-3,-5.232931E-13,-1.840733E-3,-5.150873E+1,3.067956E-2,-8.721551E-12,-5.479090E+2
4.450000E+0,-2.000000E+0,0.000000E+0,1.834633E-3,-5.310774E-13,-1.834614E-3,-5.143585E+1,3.057722E-2,-8.851290E-12,-4.885641E+2
4.500000E+0,-2.000000E+0,0.000000E+0,1.827444E-3,-4.694462E-13,-1.827413E-3,-5.136455E+1,3.045740E-2,-7.824103E-12,-4.172775E+2
4.550000E+0,-2.000000E+0,0.000000E+0,1.822354E-3,-4.529834E-13,-1.822331E-3,-5.129140E+1,3.037256E-2,-7.549723E-12,-5.893609E+2
4.600000E+0,-2.000000E+0,0.000000E+0,1.818962E-3,-5.107760E-13,-1.818958E-3,-5.121946E+1,3.031603E-2,-8.512934E-12,-8.845572E+2
4.650000E+0,-2.000000E+0,0.000000E+0,1.814215E-3,-5.092025E-13,-1.814183E-3,-5.114486E+1,3.023692E-2,-8.486708E-12,-6.319846E+2
4.700000E+0,-2.000000E+0,0.000000E+0,1.808424E-3,-4.727245E-13,-1.808404E-3,-5.107348E+1,3.014040E-2,-7.878741E-12,-5.180277E+2
4.750000E+0,-2.000000E+0,0.000000E+0,1.804159E-3,-4.985094E-13,-1.804082E-3,-5.099982E+1,3.006931E-2,-8.308491E-12,-7.033627E+2
4.800000E+0,-2.000000E+0,0.000000E+0,1.798329E-3,-4.855156E-13,-1.798232E-3,-5.092805E+1,2.997215E-2,-8.091927E-12,-5.146344E+2
4.850000E+0,-2.000000E+0,0.000000E+0,1.793452E-3,-4.598856E-13,-1.793394E-3,-5.085671E+1,2.989087E-2,-7.664760E-12,-6.151486E+2
4.900000E+0,-2.000000E+0,0.000000E+0,1.788676E-3,-4.775167E-13,-1.788589E-3,-5.078471E+1,2.981126E-2,-7.958611E-12,-6.280569E+2
4.950000E+0,-2.000000E+0,0.000000E+0,1.783715E-3,-4.929185E-13,-1.783662E-3,-5.071239E+1,2.972859E-2,-8.215308E-12,-6.047972E+2
5.000000E+0,-2.000000E+0,0.000000E+0,1.779101E-3,-4.508972E-13,-1.779102E-3,-5.064184E+1,2.965168E-2,-7.514954E-12,-6.501124E+2
5.050000E+0,-2.000000E+0,0.000000E+0,1.773661E-3,-4.947543E-13,-1.773604E-3,-5.057082E+1,2.956102E-2,-8.245905E-12,-5.515207E+2
5.100000E+0,-2.000000E+0,0.000000E+0,1.768922E-3,-4.830718E-13,-1.768842E-3,-5.049983E+1,2.948203E-2,-8.051197E-12,-6.329470E+2
5.150000E+0,-2.000000E+0,0.000000E+0,1.763575E-3,-4.429817E-13,-1.763543E-3,-5.042870E+1,2.939292E-2,-7.383029E-12,-5.611036E+2
5.200000E+0,-2.000000E+0,0.000000E+0,1.759307E-3,-4.489899E-13,-1.759279E-3,-5.035786E+1,2.932179E-2,-7.483165E-12,-7.029598E+2
5.250000E+0,-2.000000E+0,0.000000E+0,1.753565E-3,-5.200744E-13,-1.753516E-3,-5.028535E+1,2.922608E-2,-8.667906E-12,-5.224385E+2
5.300000E+0,-2.000000E+0,0.000000E+0,1.747967E-3,-5.237699E-13,-1.747909E-3,-5.021458E+1,2.913278E-2,-8.729498E-12,-5.358996E+2
5.350000E+0,-2.000000E+0,0.000000E+0,1.744333E-3,-4.849076E-13,-1.744271E-3,-5.014187E+1,2.907222E-2,-8.081794E-12,-8.256377E+2
5.400000E+0,-2.000000E+0,0.000000E+0,1.739289E-3,-4.623055E-13,-1.739222E-3,-5.007083E+1,2.898814E-2,-7.705092E-12,-5.946649E+2
5.450000E+0,-2.000000E+0,0.000000E+0,1.735152E-3,-4.951835E-13,-1.735114E-3,-4.999821E+1,2.891920E-2,-8.253058E-12,-7.252358E+2
5.500000E+0,-2.000000E+0,0.000000E+0,1.730617E-3,-5.083680E-13,-1.730577E-3,-4.992431E+1,2.884362E-2,-8.472801E-12,-6.615615E+2
5.550000E+0,-2.000000E+0,0.000000E+0,1.724311E-3,-5.269289E-13,-1.724262E-3,-4.985311E+1,2.873852E-2,-8.782149E-12,-4.757209E+2
5.600000E+0,-2.000000E+0,0.000000E+0,1.719770E-3,-5.132795E-13,-1.719730E-3,-4.977953E+1,2.866284E-2,-8.554658E-12,-6.606964E+2
5.650000E+0,-2.000000E+0,0.000000E+0,1.715606E-3,-4.837990E-13,-1.715571E-3,-4.970781E+1,2.859344E-2,-8.063316E-12,-7.204709E+2
5.700000E+0,-2.000000E+0,0.000000E+0,1.710931E-3,-4.459143E-13,-1.710906E-3,-4.963563E+1,2.851552E-2,-7.431905E-12,-6.416624E+2
5.750000E+0,-2.000000E+0,0.000000E+0,1.706409E-3,-4.631996E-13,-1.706374E-3,-4.956431E+1,2.844016E-2,-7.719994E-12,-6.634691E+2
5.800000E+0,-2.000000E+0,0.000000E+0,1.703895E-3,-5.388856E-13,-1.703826E-3,-4.949151E+1,2.839825E-2,-8.981427E-12,-1.193267E+3
5.850000E+0,-2.000000E+0,0.000000E+0,1.699452E-3,-5.142689E-13,-1.699359E-3,-4.942018E+1,2.832421E-2,-8.571148E-12,-6.752385E+2
5.900000E+0,-2.000000E+0,0.000000E+0,1.697076E-3,-4.763723E-13,-1.697015E-3,-4.934623E+1,2.828461E-2,-7.939538E-12,-1.262669E+3
5.950000E+0,-2.000000E+0,0.000000E+0,1.693676E-3,-4.642367E-13,-1.693628E-3,-4.927481E+1,2.822793E-2,-7.737279E-12,-8.821046E+2
6.000000E+0,-2.000000E+0,0.000000E+0,1.689899E-3,-4.981041E-13,-1.689817E-3,-4.920284E+1,2.816498E-2,-8.301735E-12,-7.943591E+2
6.050000E+0,-2.000000E+0,0.000000E+0,1.686417E-3,-5.074859E-13,-1.686305E-3,-4.913014E+1,2.810695E-2,-8.458098E-12,-8.615494E+2
6.100000E+0,-2.000000E+0,0.000000E+0,1.681971E-3,-5.122900E-13,-1.681925E-3,-4.905671E+1,2.803286E-2,-8.538167E-12,-6.748672E+2
6.150000E+0,-2.000000E+0,0.000000E+0,1.677631E-3,-4.925251E-13,-1.677610E-3,-4.898563E+1,2.796052E-2,-8.208752E-12,-6.911759E+2
6.200000E+0,-2.000000E+0,0.000000E+0,1.673107E-3,-5.139589E-13,-1.673069E-3,-4.891410E+1,2.788512E-2,-8.565982E-12,-6.631447E+2
6.250000E+0,-2.000000E+0,0.000000E+0,1.669875E-3,-4.893660E-13,-1.669816E-3,-4.884387E+1,2.783126E-2,-8.156101E-12,-9.282736E+2
6.300000E+0,-2.000000E+0,0.000000E+0,1.667684E-3,-4.555821E-13,-1.667624E-3,-4.876984E+1,2.779474E-2,-7.593036E-12,-1.369205E+3
6.350000E+0,-2.000000E+0,0.000000E+0,1.663818E-3,-4.800200E-13,-1.663768E-3,-4.869787E+1,2.773031E-2,-8.000334E-12,-7.760119E+2
6.400000E+0,-2.000000E+0,0.000000E+0,1.658603E-3,-5.004406E-13,-1.658561E-3,-4.862588E+1,2.764338E-2,-8.340677E-12,-5.752188E+2
6.450000E+0,-2.000000E+0,0.000000E+0,1.655499E-3,-5.052328E-13,-1.655432E-3,-4.855585E+1,2.759165E-2,-8.420547E-12,-9.664280E+2
6.500000E+0,-2.000000E+0,0.000000E+0,1.652304E-3,-4.683018E-13,-1.652250E-3,-4.848492E+1,2.753840E-2,-7.805030E-12,-9.389959E+2
6.550000E+0,-2.000000E+0,0.000000E+0,1.650305E-3,-4.661203E-13,-1.650190E-3,-4.841383E+1,2.750508E-2,-7.768671E-12,-1.500687E+3
6.600000E+0,-2.000000E+0,0.000000E+0,1.648307E-3,-4.722833E-13,-1.648184E-3,-4.834157E+1,2.747178E-2,-7.871389E-12,-1.501562E+3
6.650000E+0,-2.000000E+0,0.000000E+0,1.645749E-3,-4.969240E-13,-1.645671E-3,-4.827085E+1,2.742914E-2,-8.282066E-12,-1.172687E+3
6.700000E+0,-2.000000E+0,0.000000E+0,1.642663E-3,-5.032778E-13,-1.642646E-3,-4.819726E+1,2.737772E-2,-8.387964E-12,-9.724087E+2
6.750000E+0,-2.000000E+0,0.000000E+0,1.640553E-3,-5.029201E-13,-1.640541E-3,-4.812402E+1,2.734256E-2,-8.382002E-12,-1.421782E+3
6.800000E+0,-2.000000E+0,0.000000E+0,1.637765E-3,-4.791617E-13,-1.637757E-3,-4.805287E+1,2.729608E-2,-7.986029E-12,-1.075894E+3
6.850000E+0,-2.000000E+0,0.000000E+0,1.636159E-3,-4.688740E-13,-1.636134E-3,-4.798276E+1,2.726932E-2,-7.814566E-12,-1.868325E+3
6.900000E+0,-2.000000E+0,0.000000E+0,1.634238E-3,-4.894614E-13,-1.634202E-3,-4.791245E+1,2.723730E-2,-8.157691E-12,-1.561144E+3
6.950000E+0,-2.000000E+0,0.000000E+0,1.631513E-3,-4.788875E-13,-1.631523E-3,-4.783956E+1,2.719188E-2,-7.981459E-12,-1.100897E+3
7.000000E+0,-2.000000E+0,0.000000E+0,1.629328E-3,-5.020022E-13,-1.629310E-3,-4.776827E+1,2.715546E-2,-8.366704E-12,-1.372925E+3
7.050000E+0,-2.000000E+0,0.000000E+0,1.626366E-3,-4.869223E-13,-1.626354E-3,-4.769506E+1,2.710610E-2,-8.115372E-12,-1.013083E+3
7.100000E+0,-2.000000E+0,0.000000E+0,1.623968E-3,-4.827500E-13,-1.623962E-3,-4.762543E+1,2.706613E-2,-8.045833E-12,-1.250840E+3
7.150000E+0,-2.000000E+0,0.000000E+0,1.623105E-3,-4.705429E-13,-1.623127E-3,-4.755275E+1,2.705175E-2,-7.842382E-12,-3.475830E+3
7.200000E+0,-2.000000E+0,0.000000E+0,1.619754E-3,-4.902363E-13,-1.619732E-3,-4.748086E+1,2.699590E-2,-8.170604E-12,-8.952511E+2
7.250000E+0,-2.000000E+0,0.000000E+0,1.617180E-3,-4.995346E-13,-1.617150E-3,-4.740729E+1,2.695300E-2,-8.325577E-12,-1.165633E+3
7.300000E+0,-2.000000E+0,0.000000E+0,1.613932E-3,-4.952669E-13,-1.613862E-3,-4.733650E+1,2.689886E-2,-8.254449E-12,-9.235165E+2
7.350000E+0,-2.000000E+0,0.000000E+0,1.612179E-3,-4.880190E-13,-1.612117E-3,-4.726445E+1,2.686965E-2,-8.133650E-12,-1.711938E+3
7.400000E+0,-2.000000E+0,0.000000E+0,1.609938E-3,-4.962325E-13,-1.609917E-3,-4.719298E+1,2.683230E-2,-8.270542E-12,-1.338622E+3
7.450000E+0,-2.000000E+0,0.000000E+0,1.607971E-3,-4.886866E-13,-1.607925E-3,-4.712136E+1,2.679952E-2,-8.144776E-12,-1.525201E+3
7.500000E+0,-2.000000E+0,0.000000E+0,1.606859E-3,-5.027652E-13,-1.606792E-3,-4.705089E+1,2.678098E-2,-8.379420E-12,-2.697279E+3
7.550000E+0,-2.000000E+0,0.000000E+0,1.606048E-3,-4.983664E-13,-1.606007E-3,-4.697793E+1,2.676747E-2,-8.306106E-12,-3.700963E+3
7.600000E+0,-2.000000E+0,0.000000E+0,1.604290E-3,-4.918098E-13,-1.604240E-3,-4.690766E+1,2.673817E-2,-8.196830E-12,-1.706158E+3
7.650000E+0,-2.000000E+0,0.000000E+0,1.603524E-3,-4.869223E-13,-1.603456E-3,-4.683685E+1,2.672539E-2,-8.115372E-12,-3.914004E+3
7.700000E+0,-2.000000E+0,0.000000E+0,1.603172E-3,-4.888058E-13,-1.603123E-3,-4.676738E+1,2.671953E-2,-8.146763E-12,-8.530223E+3
7.750000E+0,-2.000000E+0,0.000000E+0,1.600121E-3,-4.920840E-13,-1.600084E-3,-4.669378E+1,2.666869E-2,-8.201400E-12,-9.834302E+2
7.800000E+0,-2.000000E+0,0.000000E+0,1.596967E-3,-4.815817E-13,-1.596948E-3,-4.661949E+1,2.661612E-2,-8.026361E-12,-9.510907E+2
7.850000E+0,-2.000000E+0,0.000000E+0,1.596084E-3,-4.790545E-13,-1.596028E-3,-4.655012E+1,2.660139E-2,-7.984241E-12,-3.396126E+3
7.900000E+0,-2.000000E+0,0.000000E+0,1.594867E-3,-5.027891E-13,-1.594795E-3,-4.647736E+1,2.658111E-2,-8.379818E-12,-2.464831E+3
7.950000E+0,-2.000000E+0,0.000000E+0,1.592566E-3,-4.733324E-13,-1.592562E-3,-4.640676E+1,2.654276E-2,-7.888874E-12,-1.303942E+3
8.000000E+0,-2.000000E+0,0.000000E+0,1.590975E-3,-4.583120E-13,-1.590944E-3,-4.633466E+1,2.651626E-2,-7.638534E-12,-1.886378E+3
8.050000E+0,-2.000000E+0,0.000000E+0,1.589345E-3,-4.965544E-13,-1.589334E-3,-4.626542E+1,2.648908E-2,-8.275907E-12,-1.839649E+3
