# of variables,1,Sweep points,201,Parametric points,1,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,R_on
0.000000E+0,-5.000000E+0,0.000000E+0,-4.223466E-13,-6.272912E-13,-5.541801E-13,2.584852E+0,-7.039110E-12,-1.045485E-11,7.103171E+9
5.000000E-2,-5.000000E+0,0.000000E+0,5.876994E-12,-7.962823E-13,-4.886627E-13,2.654368E+0,9.794990E-11,-1.327137E-11,4.762403E+8
1.000000E-1,-5.000000E+0,0.000000E+0,9.695173E-12,-7.063389E-13,-3.941298E-13,2.725998E+0,1.615862E-10,-1.177232E-11,7.857150E+8
1.500000E-1,-5.000000E+0,0.000000E+0,1.209486E-11,-6.901860E-13,-3.205419E-13,2.797807E+0,2.015809E-10,-1.150310E-11,1.250165E+9
2.000000E-1,-5.000000E+0,0.000000E+0,1.319242E-11,-7.158280E-13,-4.168391E-13,2.875675E+0,2.198736E-10,-1.193047E-11,2.733337E+9
2.500000E-1,-5.000000E+0,0.000000E+0,1.432470E-11,-7.157684E-13,-6.617665E-13,2.947267E+0,2.387450E-10,-1.192947E-11,2.649507E+9
3.000000E-1,-5.000000E+0,0.000000E+0,1.501943E-11,-7.602453E-13,-5.999804E-13,3.017014E+0,2.503238E-10,-1.267076E-11,4.318241E+9
3.500000E-1,-5.000000E+0,0.000000E+0,1.541697E-11,-7.800222E-13,-4.992843E-13,3.087194E+0,2.569495E-10,-1.300037E-11,7.546417E+9
4.000000E-1,-5.000000E+0,0.000000E+0,1.507098E-11,-7.207394E-13,-4.909754E-13,3.168319E+0,2.511829E-10,-1.201232E-11,-8.670712E+9
4.500000E-1,-5.000000E+0,0.000000E+0,1.540366E-11,-7.045269E-13,-4.846931E-13,3.240217E+0,2.567277E-10,-1.174212E-11,9.017438E+9
5.000000E-1,-5.000000E+0,0.000000E+0,1.553694E-11,-7.396460E-13,-5.444050E-13,3.313921E+0,2.589490E-10,-1.232743E-11,2.250979E+10
5.500000E-1,-5.000000E+0,0.000000E+0,1.565621E-11,-7.279038E-13,-5.667448E-13,3.385566E+0,2.609368E-10,-1.213173E-11,2.515319E+10
6.000000E-1,-5.000000E+0,0.000000E+0,1.572695E-11,-7.408261E-13,-4.540444E-13,3.457283E+0,2.621158E-10,-1.234710E-11,4.240969E+10
6.500000E-1,-5.000000E+0,0.000000E+0,1.534669E-11,-7.568121E-13,-4.327297E-13,3.536364E+0,2.557782E-10,-1.261353E-11,-7.889482E+9
7.000000E-1,-5.000000E+0,0.000000E+0,1.575130E-11,-7.267833E-13,-4.788875E-13,3.608783E+0,2.625217E-10,-1.211305E-11,7.414572E+9
7.500000E-1,-5.000000E+0,0.000000E+0,1.575723E-11,-6.828666E-13,-5.520463E-13,3.679881E+0,2.626205E-10,-1.138111E-11,5.064077E+11
8.000000E-1,-5.000000E+0,0.000000E+0,1.583853E-11,-7.068992E-13,-5.635857E-13,3.753976E+0,2.639755E-10,-1.178165E-11,3.689979E+10
8.500000E-1,-5.000000E+0,0.000000E+0,1.594908E-11,-7.354259E-13,-5.091667E-13,3.824082E+0,2.658180E-10,-1.225710E-11,2.713608E+10
9.000000E-1,-5.000000E+0,0.000000E+0,1.611252E-11,-7.228732E-13,-4.503966E-13,3.895373E+0,2.685420E-10,-1.204789E-11,1.835570E+10
9.500000E-1,-5.000000E+0,0.000000E+0,1.605542E-11,-7.131815E-13,-4.699469E-13,3.966492E+0,2.675903E-10,-1.188636E-11,-5.253766E+10
1.000000E+0,-5.000000E+0,0.000000E+0,1.620343E-11,-7.182002E-13,-5.287170E-13,4.036797E+0,2.700571E-10,-1.197000E-11,2.026889E+10
1.050000E+0,-5.000000E+0,0.000000E+0,1.630125E-11,-6.958366E-13,-5.452275E-13,4.106415E+0,2.716875E-10,-1.159728E-11,3.066770E+10
1.100000E+0,-5.000000E+0,0.000000E+0,1.636834E-11,-7.030249E-13,-5.068183E-13,4.178196E+0,2.728057E-10,-1.171708E-11,4.471461E+10
1.150000E+0,-5.000000E+0,0.000000E+0,1.630220E-11,-7.010698E-13,-4.690409E-13,4.247632E+0,2.717034E-10,-1.168450E-11,-4.535966E+10
1.200000E+0,-5.000000E+0,0.000000E+0,1.640977E-11,-7.177830E-13,-4.701137E-13,4.318931E+0,2.734961E-10,-1.196305E-11,2.789056E+10
1.250000E+0,-5.000000E+0,0.000000E+0,1.630020E-11,-7.053495E-13,-5.395412E-13,4.393471E+0,2.716700E-10,-1.175582E-11,-2.738054E+10
1.300000E+0,-5.000000E+0,0.000000E+0,1.616047E-11,-6.992698E-13,-5.658030E-13,4.463638E+0,2.693411E-10,-1.165450E-11,-2.146914E+10
1.350000E+0,-5.000000E+0,0.000000E+0,1.627394E-11,-6.667972E-13,-4.796982E-13,4.535239E+0,2.712323E-10,-1.111329E-11,2.643749E+10
1.400000E+0,-5.000000E+0,0.000000E+0,1.619719E-11,-6.729246E-13,-4.698396E-13,4.608776E+0,2.699532E-10,-1.121541E-11,-3.908915E+10
1.450000E+0,-5.000000E+0,0.000000E+0,1.613923E-11,-6.761789E-13,-4.609227E-13,4.679916E+0,2.689872E-10,-1.126965E-11,-5.176086E+10
1.500000E+0,-5.000000E+0,0.000000E+0,1.632175E-11,-7.033825E-13,-5.218864E-13,4.751748E+0,2.720292E-10,-1.172304E-11,1.643649E+10
1.550000E+0,-5.000000E+0,0.000000E+0,1.623578E-11,-6.943822E-13,-5.601168E-13,4.824084E+0,2.705963E-10,-1.157304E-11,-3.489401E+10
1.600000E+0,-5.000000E+0,0.000000E+0,1.624571E-11,-6.702542E-13,-5.282521E-13,4.894388E+0,2.707619E-10,-1.117090E-11,3.020755E+11
1.650000E+0,-5.000000E+0,0.000000E+0,1.639550E-11,-6.618261E-13,-4.796386E-13,4.966915E+0,2.732583E-10,-1.103044E-11,2.002852E+10
1.700000E+0,-5.000000E+0,0.000000E+0,1.625072E-11,-6.679773E-13,-4.781484E-13,5.038015E+0,2.708453E-10,-1.113296E-11,-2.072109E+10
1.750000E+0,-5.000000E+0,0.000000E+0,1.631748E-11,-7.071376E-13,-5.121946E-13,5.109818E+0,2.719579E-10,-1.178563E-11,4.493886E+10
1.800000E+0,-5.000000E+0,0.000000E+0,1.637692E-11,-7.056594E-13,-5.418897E-13,5.181212E+0,2.729487E-10,-1.176099E-11,5.046344E+10
1.850000E+0,-5.000000E+0,0.000000E+0,1.643589E-11,-7.133246E-13,-5.435229E-13,5.253563E+0,2.739314E-10,-1.188874E-11,5.088065E+10
1.900000E+0,-5.000000E+0,0.000000E+0,1.640418E-11,-6.690621E-13,-4.881382E-13,5.324032E+0,2.734029E-10,-1.115104E-11,-9.461033E+10
1.950000E+0,-5.000000E+0,0.000000E+0,1.647651E-11,-6.511808E-13,-4.768968E-13,5.395366E+0,2.746085E-10,-1.085301E-11,4.147299E+10
2.000000E+0,-5.000000E+0,0.000000E+0,1.646236E-11,-6.691337E-13,-4.915833E-13,5.465314E+0,2.743727E-10,-1.115223E-11,-2.120120E+11
2.050000E+0,-5.000000E+0,0.000000E+0,1.663303E-11,-6.804824E-13,-5.051255E-13,5.538017E+0,2.772172E-10,-1.134137E-11,1.757770E+10
2.100000E+0,-5.000000E+0,0.000000E+0,1.655800E-11,-6.826759E-13,-5.358458E-13,5.607674E+0,2.759667E-10,-1.137793E-11,-3.998387E+10
2.150000E+0,-5.000000E+0,0.000000E+0,1.663904E-11,-6.742835E-13,-5.230308E-13,5.679412E+0,2.773174E-10,-1.123806E-11,3.701906E+10
2.200000E+0,-5.000000E+0,0.000000E+0,1.646113E-11,-6.597877E-13,-4.945040E-13,5.750663E+0,2.743522E-10,-1.099646E-11,-1.686264E+10
2.250000E+0,-5.000000E+0,0.000000E+0,1.663001E-11,-6.601930E-13,-5.029201E-13,5.821979E+0,2.771668E-10,-1.100322E-11,1.776495E+10
2.300000E+0,-5.000000E+0,0.000000E+0,1.660571E-11,-6.724477E-13,-5.133748E-13,5.891791E+0,2.767619E-10,-1.120746E-11,-1.234832E+11
2.350000E+0,-5.000000E+0,0.000000E+0,1.665177E-11,-6.766916E-13,-5.245805E-13,5.963770E+0,2.775296E-10,-1.127819E-11,6.512945E+10
